Date,ET,PCP,SR,VP,AT,RH,DPT,WD,ST,WS
2021-06-12 20:00:00,0.0,0.0,28,15.6,76.4,50.0,56.5,274,82.4,3.6657279999999997
2021-06-12 21:00:00,0.0,0.0,0,15.7,73.2,56.0,56.6,270,81.7,2.503424
2021-06-12 22:00:00,0.0,0.0,0,16.0,68.8,67.0,57.2,211,80.8,1.922272
2021-06-12 23:00:00,0.0,0.0,0,15.9,68.4,67.0,57.0,225,79.8,2.6375360000000003
2021-06-13 01:00:00,0.0,0.0,0,17.8,64.9,85.0,60.2,172,77.8,1.385824
2021-06-13 02:00:00,0.0,0.0,0,18.6,61.8,99.0,61.5,104,76.9,1.1176
2021-06-13 03:00:00,0.0,0.0,0,18.5,61.5,99.0,61.2,176,76.0,1.519936
2021-06-13 04:00:00,0.0,0.0,0,17.8,60.4,99.0,60.2,183,75.2,1.0728959999999998
2021-06-13 05:00:00,0.0,0.0,12,17.8,60.5,99.0,60.2,218,74.4,1.296416
2021-06-13 06:00:00,0.0,0.0,186,19.1,62.4,99.0,62.2,204,73.6,1.4752319999999999
2021-06-13 07:00:00,0.01,0.0,520,20.5,67.3,90.0,64.2,247,73.0,2.45872
2021-06-13 08:00:00,0.01,0.0,905,19.8,70.6,78.0,63.3,255,72.7,2.771648
2021-06-13 09:00:00,0.02,0.0,1263,19.0,75.1,64.0,62.1,297,73.0,2.414016
2021-06-13 10:00:00,0.02,0.0,1554,16.8,77.8,52.0,58.6,252,74.0,2.548128
2021-06-13 11:00:00,0.03,0.0,1764,15.7,81.3,43.0,56.6,293,75.6,3.442208
2021-06-13 12:00:00,0.03,0.0,1881,14.8,83.5,38.0,55.1,248,77.6,3.173984
2021-06-13 13:00:00,0.03,0.0,1894,15.0,85.1,36.0,55.3,277,79.7,3.6657279999999997
2021-06-13 14:00:00,0.03,0.0,1821,13.7,86.2,32.0,53.0,226,81.7,3.486912
2021-06-13 15:00:00,0.03,0.0,1642,12.8,86.6,30.0,51.2,225,83.6,3.621024
2021-06-13 16:00:00,0.03,0.0,1378,11.7,85.3,28.0,48.6,250,84.8,5.096256
2021-06-13 17:00:00,0.02,0.0,1033,11.3,83.2,29.0,47.8,260,85.2,5.409184
2021-06-13 18:00:00,0.02,0.0,640,12.9,78.7,38.0,51.3,262,85.0,5.9009279999999995
2021-06-13 19:00:00,0.01,0.0,266,13.9,75.1,47.0,53.4,247,84.6,5.275072000000001
2021-06-13 20:00:00,0.0,0.0,27,15.3,71.1,59.0,56.0,278,83.8,3.3528
2021-06-13 21:00:00,0.0,0.0,0,15.9,68.6,67.0,57.0,270,82.8,3.3528
2021-06-13 22:00:00,0.0,0.0,0,16.2,66.9,72.0,57.6,258,81.6,3.442208
2021-06-13 23:00:00,0.0,0.0,0,17.7,66.0,81.0,60.1,249,80.5,3.3975039999999996
2021-06-14 01:00:00,0.0,0.0,0,20.7,64.9,99.0,64.5,260,78.5,3.531616
2021-06-14 02:00:00,0.0,0.0,0,20.8,65.0,99.0,64.7,272,77.6,3.933952
2021-06-14 03:00:00,0.0,0.0,0,19.5,63.1,99.0,62.8,211,76.9,1.385824
2021-06-14 04:00:00,0.0,0.0,0,18.4,61.3,99.0,61.1,197,76.2,1.207008
2021-06-14 05:00:00,0.0,0.0,10,16.9,59.0,99.0,58.8,164,75.4,0.759968
2021-06-14 06:00:00,0.0,0.0,195,18.5,61.4,99.0,61.3,169,74.6,0.983488
2021-06-14 07:00:00,0.01,0.0,524,21.6,66.8,96.0,65.6,165,73.9,1.430528
2021-06-14 08:00:00,0.01,0.0,900,21.4,70.6,84.0,65.5,205,73.5,1.654048
2021-06-14 09:00:00,0.02,0.0,1271,20.6,73.7,72.0,64.3,303,73.8,3.486912
2021-06-14 10:00:00,0.02,0.0,1551,20.2,74.5,69.0,63.8,299,74.7,4.4704
2021-06-14 11:00:00,0.03,0.0,1753,19.8,77.4,62.0,63.2,320,75.9,4.157472
2021-06-14 12:00:00,0.03,0.0,1867,19.7,79.5,57.0,63.1,332,77.3,3.978656
2021-06-14 13:00:00,0.03,0.0,1883,18.1,81.1,50.0,60.7,315,78.9,4.738624
2021-06-14 14:00:00,0.03,0.0,1805,15.0,83.5,38.0,55.4,233,80.6,3.218688
2021-06-14 15:00:00,0.03,0.0,1638,14.5,84.1,36.0,54.5,243,82.4,3.486912
2021-06-14 16:00:00,0.03,0.0,1369,12.8,82.2,34.0,51.0,268,83.7,5.990336
2021-06-14 17:00:00,0.02,0.0,1028,10.9,80.4,31.0,46.9,266,84.3,5.498592
2021-06-14 18:00:00,0.02,0.0,634,10.2,78.1,31.0,45.1,261,84.3,5.543296
2021-06-14 19:00:00,0.01,0.0,261,9.0,74.9,30.0,41.8,256,83.9,5.722112
2021-06-14 20:00:00,0.0,0.0,27,9.7,70.2,38.0,43.7,256,83.2,5.051552
2021-06-14 21:00:00,0.0,0.0,0,9.8,67.9,42.0,44.0,264,82.2,3.12928
2021-06-14 22:00:00,0.0,0.0,0,9.6,66.5,43.0,43.6,228,80.9,4.202176
2021-06-14 23:00:00,0.0,0.0,0,10.5,63.8,52.0,45.8,225,79.7,1.78816
2021-06-15 01:00:00,0.0,0.0,0,11.0,59.0,65.0,47.1,153,77.3,1.34112
2021-06-15 02:00:00,0.0,0.0,0,12.3,56.6,78.0,49.9,184,76.1,1.922272
2021-06-15 03:00:00,0.0,0.0,0,12.3,56.9,78.0,50.0,154,75.1,1.296416
2021-06-15 04:00:00,0.0,0.0,0,12.9,54.2,90.0,51.4,173,74.2,1.296416
2021-06-15 05:00:00,0.0,0.0,13,12.4,53.9,88.0,50.3,200,73.3,1.519936
2021-06-15 06:00:00,0.0,0.0,199,13.6,54.8,92.0,52.7,58,72.3,0.8493759999999999
2021-06-15 07:00:00,0.01,0.0,560,11.9,63.2,60.0,49.1,225,71.5,2.101088
2021-06-15 08:00:00,0.01,0.0,968,9.1,69.5,37.0,42.2,289,71.0,2.45872
2021-06-15 09:00:00,0.02,0.0,1343,8.9,72.7,33.0,41.5,288,71.2,3.844544
2021-06-15 10:00:00,0.03,0.0,1645,8.7,75.7,29.0,41.0,289,72.0,4.425696
2021-06-15 11:00:00,0.03,0.0,1856,8.4,78.6,25.0,40.0,296,73.2,4.112768
2021-06-15 12:00:00,0.03,0.0,1974,8.4,81.0,23.0,40.0,311,74.6,4.24688
2021-06-15 13:00:00,0.03,0.0,1991,8.1,82.9,21.0,39.2,304,76.2,3.79984
2021-06-15 14:00:00,0.03,0.0,1894,9.1,85.0,22.0,42.0,308,78.0,3.218688
2021-06-15 15:00:00,0.03,0.0,1710,8.4,87.0,19.0,40.1,301,79.9,3.531616
2021-06-15 16:00:00,0.02,0.0,1424,8.4,88.2,18.0,39.9,303,81.4,2.995168
2021-06-15 17:00:00,0.02,0.0,1068,8.8,89.1,19.0,41.3,311,82.4,2.68224
2021-06-15 18:00:00,0.01,0.0,661,10.5,87.5,24.0,45.8,307,82.8,2.995168
2021-06-15 19:00:00,0.01,0.0,274,10.9,83.8,27.0,46.7,301,82.7,2.592832
2021-06-15 20:00:00,0.0,0.0,30,11.8,75.8,39.0,49.0,310,82.3,1.78816
2021-06-15 21:00:00,0.0,0.0,0,11.3,69.4,46.0,47.8,303,81.6,1.6987519999999998
2021-06-15 22:00:00,0.0,0.0,0,12.1,66.3,55.0,49.6,282,80.6,1.0728959999999998
2021-06-15 23:00:00,0.0,0.0,0,12.3,64.1,60.0,50.0,266,79.5,1.4752319999999999
2021-06-16 01:00:00,0.0,0.0,0,11.2,62.8,58.0,47.6,268,77.2,1.430528
2021-06-16 02:00:00,0.0,0.0,0,11.1,61.4,60.0,47.2,220,76.2,1.296416
2021-06-16 03:00:00,0.0,0.0,0,11.1,59.2,65.0,47.3,263,75.1,1.1176
2021-06-16 04:00:00,0.0,0.0,0,10.9,59.4,63.0,46.7,275,74.2,1.207008
2021-06-16 05:00:00,0.0,0.0,12,10.7,56.0,70.0,46.3,281,73.3,1.56464
2021-06-16 06:00:00,0.0,0.0,195,12.1,62.1,63.0,49.6,262,72.5,1.162304
2021-06-16 07:00:00,0.01,0.0,575,13.0,71.7,49.0,51.6,272,71.8,1.56464
2021-06-16 08:00:00,0.02,0.0,946,11.7,77.9,36.0,48.8,298,71.6,2.68224
2021-06-16 09:00:00,0.02,0.0,1335,10.3,80.9,29.0,45.4,311,72.1,3.3975039999999996
2021-06-16 10:00:00,0.03,0.0,1629,10.8,83.2,28.0,46.6,299,73.3,2.592832
2021-06-16 11:00:00,0.03,0.0,1797,10.7,86.4,25.0,46.4,288,75.0,1.966976
2021-06-16 12:00:00,0.03,0.0,1819,9.5,90.4,19.0,43.2,352,77.4,1.922272
2021-06-16 13:00:00,0.03,0.0,1848,8.5,92.5,16.0,40.2,317,79.9,2.01168
2021-06-16 14:00:00,0.03,0.0,1685,7.9,94.5,14.0,38.4,331,82.2,1.8328639999999998
2021-06-16 15:00:00,0.03,0.0,1620,8.9,95.9,15.0,41.4,6,84.3,2.414016
2021-06-16 16:00:00,0.02,0.0,969,9.5,94.8,17.0,43.2,327,85.7,2.8163519999999997
2021-06-16 17:00:00,0.02,0.0,704,9.5,94.0,17.0,43.2,318,86.3,2.503424
2021-06-16 18:00:00,0.01,0.0,472,10.5,93.1,20.0,45.9,347,86.5,1.654048
2021-06-16 19:00:00,0.0,0.0,235,16.1,84.9,39.0,57.4,64,86.2,0.89408
2021-06-16 20:00:00,0.0,0.0,17,13.6,81.6,37.0,52.7,286,85.6,1.34112
2021-06-16 21:00:00,0.0,0.0,0,14.5,75.0,49.0,54.5,207,84.7,1.1176
2021-06-16 22:00:00,0.0,0.0,0,12.7,72.4,47.0,51.0,227,83.6,1.207008
2021-06-16 23:00:00,0.0,0.0,0,12.6,69.0,52.0,50.7,289,82.4,1.028192
2021-06-17 01:00:00,0.0,0.0,0,12.5,65.8,58.0,50.5,243,80.0,1.34112
2021-06-17 02:00:00,0.0,0.0,0,12.5,65.0,59.0,50.4,287,78.9,1.34112
2021-06-17 03:00:00,0.0,0.0,0,13.3,62.0,70.0,52.1,48,77.9,1.1176
2021-06-17 04:00:00,0.0,0.0,0,14.7,60.6,82.0,55.0,193,77.0,1.162304
2021-06-17 05:00:00,0.0,0.0,9,16.1,59.1,94.0,57.4,270,76.1,1.207008
2021-06-17 06:00:00,0.0,0.0,180,18.5,63.1,94.0,61.2,251,75.3,1.028192
2021-06-17 07:00:00,0.01,0.0,525,18.3,72.7,67.0,61.0,298,74.5,1.4752319999999999
2021-06-17 08:00:00,0.01,0.0,919,14.8,82.9,38.0,55.0,293,74.2,2.101088
2021-06-17 09:00:00,0.02,0.0,1283,11.3,87.5,25.0,47.7,301,74.7,2.548128
2021-06-17 10:00:00,0.03,0.0,1574,12.2,90.8,25.0,49.7,319,75.8,2.68224
2021-06-17 11:00:00,0.03,0.0,1788,12.5,93.8,23.0,50.4,312,77.5,3.308096
2021-06-17 12:00:00,0.03,0.0,1906,12.3,96.5,21.0,50.0,296,79.5,2.68224
2021-06-17 13:00:00,0.04,0.0,1927,12.2,99.7,19.0,49.8,303,81.8,3.12928
2021-06-17 14:00:00,0.04,0.0,1842,11.1,102.9,16.0,47.2,318,83.9,3.12928
2021-06-17 15:00:00,0.03,0.0,1666,9.8,104.9,13.0,44.0,311,85.9,2.8163519999999997
2021-06-17 16:00:00,0.03,0.0,1406,9.5,105.3,12.0,43.2,309,87.4,3.263392
2021-06-17 17:00:00,0.02,0.0,1060,10.3,103.6,14.0,45.2,304,88.2,3.442208
2021-06-17 18:00:00,0.02,0.0,748,12.4,101.2,18.0,50.3,310,88.3,3.308096
2021-06-17 19:00:00,0.01,0.0,347,12.3,96.4,21.0,50.0,314,88.1,3.12928
2021-06-17 20:00:00,0.0,0.0,38,11.5,88.5,25.0,48.2,310,87.7,2.1457919999999997
2021-06-17 21:00:00,0.0,0.0,0,13.0,80.7,36.0,51.6,252,87.1,1.654048
2021-06-17 22:00:00,0.0,0.0,0,15.0,75.3,50.0,55.4,187,86.1,1.34112
2021-06-17 23:00:00,0.0,0.0,0,10.6,76.3,34.0,46.1,193,84.9,2.324608
2021-06-18 01:00:00,0.0,0.0,0,10.2,70.4,40.0,44.9,320,82.5,1.34112
2021-06-18 02:00:00,0.0,0.0,0,13.3,67.4,58.0,52.1,284,81.4,1.4752319999999999
2021-06-18 03:00:00,0.0,0.0,0,14.1,63.6,70.0,53.7,101,80.3,1.207008
2021-06-18 04:00:00,0.0,0.0,0,15.9,62.1,83.0,57.0,175,79.3,1.430528
2021-06-18 05:00:00,0.0,0.0,6,15.8,62.5,82.0,56.9,202,78.3,1.385824
2021-06-18 06:00:00,0.0,0.0,166,14.7,64.8,70.0,54.9,289,77.5,1.6987519999999998
2021-06-18 07:00:00,0.01,0.0,514,15.5,75.3,52.0,56.3,293,76.7,2.101088
2021-06-18 08:00:00,0.02,0.0,901,14.4,85.3,35.0,54.3,322,76.4,2.056384
2021-06-18 09:00:00,0.02,0.0,1263,14.3,88.9,31.0,54.1,313,76.8,2.90576
2021-06-18 10:00:00,0.03,0.0,1559,13.5,92.9,26.0,52.5,330,77.9,2.68224
2021-06-18 11:00:00,0.03,0.0,1770,13.6,96.1,23.0,52.7,311,79.5,2.592832
2021-06-18 12:00:00,0.03,0.0,1877,11.9,100.3,18.0,49.1,311,81.7,2.324608
2021-06-18 13:00:00,0.04,0.0,1889,12.5,102.6,18.0,50.6,312,83.9,2.9504639999999998
2021-06-18 14:00:00,0.03,0.0,1805,13.5,104.3,18.0,52.6,318,86.1,3.12928
2021-06-18 15:00:00,0.03,0.0,1631,13.5,105.0,18.0,52.6,347,87.9,3.3528
2021-06-18 16:00:00,0.03,0.0,1367,12.4,104.5,17.0,50.3,313,89.2,3.7551360000000003
2021-06-18 17:00:00,0.02,0.0,1030,11.3,102.4,16.0,47.8,316,89.7,3.79984
2021-06-18 18:00:00,0.02,0.0,645,9.8,100.1,15.0,43.9,298,89.9,3.039872
2021-06-18 19:00:00,0.01,0.0,269,10.8,94.1,20.0,46.6,304,89.7,1.966976
2021-06-18 20:00:00,0.0,0.0,30,11.7,85.5,28.0,48.8,327,89.1,2.01168
2021-06-18 21:00:00,0.0,0.0,0,9.3,80.8,26.0,42.5,284,88.2,2.8163519999999997
2021-06-18 22:00:00,0.0,0.0,0,10.4,75.5,34.0,45.5,226,87.1,1.4752319999999999
2021-06-18 23:00:00,0.0,0.0,0,10.6,72.9,38.0,46.0,228,85.8,1.56464
2021-06-19 01:00:00,0.0,0.0,0,12.5,65.7,58.0,50.5,352,83.3,1.251712
2021-06-19 02:00:00,0.0,0.0,0,13.7,65.3,64.0,52.9,343,82.1,1.251712
2021-06-19 03:00:00,0.0,0.0,0,15.4,63.2,78.0,56.2,319,81.1,1.654048
2021-06-19 04:00:00,0.0,0.0,0,18.3,61.3,99.0,61.0,307,80.2,1.654048
2021-06-19 05:00:00,0.0,0.0,7,17.0,59.2,99.0,58.9,305,79.3,0.9387840000000001
2021-06-19 06:00:00,0.0,0.0,148,18.5,61.6,99.0,61.3,294,78.4,1.207008
2021-06-19 07:00:00,0.01,0.0,468,18.7,67.6,81.0,61.5,303,77.5,1.922272
2021-06-19 08:00:00,0.01,0.0,872,15.7,73.3,56.0,56.8,315,77.1,2.861056
2021-06-19 09:00:00,0.02,0.0,1254,15.8,78.6,47.0,56.8,306,77.3,2.45872
2021-06-19 10:00:00,0.02,0.0,1555,14.9,83.1,39.0,55.3,298,78.0,2.056384
2021-06-19 11:00:00,0.03,0.0,1759,14.8,88.5,32.0,55.0,311,79.6,1.922272
2021-06-19 12:00:00,0.03,0.0,1894,14.9,91.1,30.0,55.2,308,81.6,3.218688
2021-06-19 13:00:00,0.03,0.0,1920,13.6,93.6,25.0,52.8,304,83.6,3.3975039999999996
2021-06-19 14:00:00,0.03,0.0,1838,13.8,96.4,24.0,53.2,315,85.5,3.442208
2021-06-19 15:00:00,0.03,0.0,1652,13.3,97.4,22.0,52.1,309,87.0,4.202176
2021-06-19 16:00:00,0.03,0.0,1385,13.8,96.4,23.0,53.1,308,87.9,4.4704
2021-06-19 17:00:00,0.02,0.0,1036,13.1,95.9,23.0,51.7,311,88.5,4.068064
2021-06-19 18:00:00,0.02,0.0,644,11.4,93.7,21.0,47.9,305,88.6,3.844544
2021-06-19 19:00:00,0.01,0.0,265,10.8,88.4,24.0,46.6,298,88.4,3.57632
2021-06-19 20:00:00,0.0,0.0,26,10.2,82.8,27.0,45.1,293,87.9,3.084576
2021-06-19 21:00:00,0.0,0.0,0,10.2,78.4,31.0,45.1,263,87.2,2.324608
2021-06-19 22:00:00,0.0,0.0,0,10.3,74.4,36.0,45.4,290,86.2,2.324608
2021-06-19 23:00:00,0.0,0.0,0,10.3,71.8,39.0,45.3,308,85.1,1.4752319999999999
2021-06-20 01:00:00,0.0,0.0,0,12.9,64.3,63.0,51.3,327,82.7,1.028192
2021-06-20 02:00:00,0.0,0.0,0,14.2,61.6,76.0,53.9,6,81.5,1.0728959999999998
2021-06-20 03:00:00,0.0,0.0,0,15.9,60.4,89.0,57.0,330,80.5,1.4752319999999999
2021-06-20 04:00:00,0.0,0.0,0,16.8,58.8,99.0,58.5,299,79.4,1.8775680000000001
2021-06-20 05:00:00,0.0,0.0,6,16.1,57.7,99.0,57.4,290,78.5,1.4752319999999999
2021-06-20 06:00:00,0.0,0.0,174,16.7,59.5,96.0,58.3,308,77.6,1.56464
2021-06-20 07:00:00,0.01,0.0,528,18.2,65.3,85.0,60.8,312,76.7,2.056384
2021-06-20 08:00:00,0.01,0.0,927,17.1,70.4,67.0,59.0,312,76.3,1.8328639999999998
2021-06-20 09:00:00,0.02,0.0,1296,14.8,74.7,50.0,55.1,303,76.6,1.654048
2021-06-20 10:00:00,0.02,0.0,1598,15.0,78.4,45.0,55.5,298,77.6,1.743456
2021-06-20 11:00:00,0.03,0.0,1809,15.5,81.9,42.0,56.3,313,79.4,2.503424
2021-06-20 12:00:00,0.03,0.0,1927,15.1,85.4,36.0,55.6,306,81.4,2.861056
2021-06-20 13:00:00,0.03,0.0,1941,14.7,87.9,33.0,54.8,307,83.4,3.3975039999999996
2021-06-20 14:00:00,0.03,0.0,1846,14.7,91.2,29.0,54.8,315,85.2,3.57632
2021-06-20 15:00:00,0.03,0.0,1669,15.4,93.1,29.0,56.2,315,86.7,4.291583999999999
2021-06-20 16:00:00,0.03,0.0,1405,14.3,95.0,25.0,54.0,310,87.7,4.157472
2021-06-20 17:00:00,0.02,0.0,1058,13.5,91.7,27.0,52.6,310,88.1,4.783328
2021-06-20 18:00:00,0.02,0.0,658,12.9,87.2,29.0,51.4,315,88.1,4.336288
2021-06-20 19:00:00,0.01,0.0,267,12.4,81.4,34.0,50.3,309,87.7,4.738624
2021-06-20 20:00:00,0.0,0.0,32,12.1,74.7,41.0,49.7,300,87.2,4.515104
2021-06-20 21:00:00,0.0,0.0,0,12.5,70.9,48.0,50.4,304,86.4,3.844544
2021-06-20 22:00:00,0.0,0.0,0,13.2,67.7,57.0,51.9,304,85.5,1.8775680000000001
2021-06-20 23:00:00,0.0,0.0,0,13.3,65.5,62.0,52.1,290,84.3,3.039872
2021-06-21 01:00:00,0.0,0.0,0,13.3,60.8,73.0,52.1,309,82.2,2.503424
2021-06-21 02:00:00,0.0,0.0,0,14.0,59.2,81.0,53.5,311,81.2,1.8775680000000001
2021-06-21 03:00:00,0.0,0.0,0,14.8,58.8,87.0,55.1,311,80.1,1.296416
2021-06-21 04:00:00,0.0,0.0,0,15.6,56.9,99.0,56.6,324,79.1,1.4752319999999999
2021-06-21 05:00:00,0.0,0.0,7,15.5,56.6,99.0,56.3,326,78.2,1.207008
2021-06-21 06:00:00,0.0,0.0,152,16.5,58.9,97.0,58.1,335,77.2,1.385824
2021-06-21 07:00:00,0.01,0.0,505,16.6,64.3,81.0,58.2,321,76.4,1.922272
2021-06-21 08:00:00,0.01,0.0,911,15.8,67.6,69.0,56.9,52,76.0,1.251712
2021-06-21 09:00:00,0.02,0.0,1282,14.4,71.8,54.0,54.2,40,76.1,1.207008
2021-06-21 10:00:00,0.02,0.0,1577,14.3,74.7,49.0,54.1,114,77.0,1.296416
2021-06-21 11:00:00,0.03,0.0,1790,15.2,78.6,45.0,55.8,21,78.7,1.78816
2021-06-21 12:00:00,0.03,0.0,1910,15.2,80.8,42.0,55.8,331,80.7,3.621024
2021-06-21 13:00:00,0.03,0.0,1931,14.9,82.1,40.0,55.2,315,82.3,4.872736
2021-06-21 14:00:00,0.03,0.0,1842,14.8,83.6,38.0,55.1,318,83.2,5.409184
2021-06-21 15:00:00,0.03,0.0,1660,14.1,83.9,36.0,53.8,311,83.9,5.453887999999999
2021-06-21 16:00:00,0.03,0.0,1391,14.3,82.8,37.0,54.0,308,84.5,5.2303679999999995
2021-06-21 17:00:00,0.02,0.0,1034,14.2,81.1,39.0,53.9,302,85.0,4.738624
2021-06-21 18:00:00,0.01,0.0,638,13.9,77.8,43.0,53.4,296,85.1,5.185664
2021-06-21 19:00:00,0.01,0.0,257,13.6,72.6,50.0,52.8,298,84.9,4.872736
2021-06-21 20:00:00,0.0,0.0,29,13.7,66.0,63.0,53.0,300,84.5,4.068064
2021-06-21 21:00:00,0.0,0.0,0,13.8,62.8,71.0,53.1,310,83.9,3.7104320000000004
2021-06-21 22:00:00,0.0,0.0,0,14.6,61.5,78.0,54.8,294,83.0,3.531616
2021-06-21 23:00:00,0.0,0.0,0,14.7,60.8,81.0,54.9,307,82.1,2.8163519999999997
2021-06-22 01:00:00,0.0,0.0,0,14.4,61.6,77.0,54.3,267,80.0,3.442208
2021-06-22 02:00:00,0.0,0.0,0,15.1,61.2,82.0,55.6,263,79.1,3.12928
2021-06-22 03:00:00,0.0,0.0,0,16.4,60.6,91.0,57.9,256,78.2,2.369312
2021-06-22 04:00:00,0.0,0.0,0,16.9,59.1,99.0,58.7,284,77.3,1.6987519999999998
2021-06-22 05:00:00,0.0,0.0,7,15.5,56.5,99.0,56.3,192,76.5,0.8493759999999999
2021-06-22 06:00:00,0.0,0.0,180,16.7,58.6,99.0,58.4,87,75.7,0.715264
2021-06-22 07:00:00,0.01,0.0,515,18.3,64.7,88.0,60.9,87,74.9,0.983488
2021-06-22 08:00:00,0.01,0.0,903,15.3,68.4,65.0,56.0,53,74.5,1.207008
2021-06-22 09:00:00,0.02,0.0,1263,14.5,70.9,56.0,54.6,63,74.8,1.4752319999999999
2021-06-22 10:00:00,0.02,0.0,1555,15.1,73.9,53.0,55.6,355,75.8,2.190496
2021-06-22 11:00:00,0.03,0.0,1768,16.0,75.9,52.0,57.2,320,77.3,3.308096
2021-06-22 12:00:00,0.03,0.0,1885,16.1,76.4,52.0,57.4,313,78.8,4.604512000000001
2021-06-22 13:00:00,0.03,0.0,1904,15.8,76.9,50.0,56.8,307,80.1,5.36448
2021-06-22 14:00:00,0.03,0.0,1823,15.6,77.8,48.0,56.5,308,81.1,5.409184
2021-06-22 15:00:00,0.03,0.0,1648,15.5,78.5,46.0,56.3,305,82.0,5.588
2021-06-22 16:00:00,0.02,0.0,1384,15.3,79.3,45.0,56.0,290,82.9,4.91744
2021-06-22 17:00:00,0.02,0.0,1037,14.9,79.1,44.0,55.2,285,83.6,4.336288
2021-06-22 18:00:00,0.01,0.0,640,14.6,78.7,44.0,54.8,303,83.9,4.068064
2021-06-22 19:00:00,0.01,0.0,265,14.3,75.2,48.0,54.0,291,83.8,4.068064
2021-06-22 20:00:00,0.0,0.0,30,13.9,70.1,55.0,53.4,300,83.5,2.592832
2021-06-22 21:00:00,0.0,0.0,0,13.6,66.1,62.0,52.7,300,82.9,2.90576
2021-06-22 22:00:00,0.0,0.0,0,13.8,64.3,67.0,53.1,288,82.1,3.3975039999999996
2021-06-22 23:00:00,0.0,0.0,0,13.7,63.6,68.0,52.9,272,81.3,3.442208
2021-06-23 01:00:00,0.0,0.0,0,14.5,60.3,81.0,54.6,280,79.4,2.548128
2021-06-23 02:00:00,0.0,0.0,0,15.3,60.0,87.0,56.0,276,78.5,3.12928
2021-06-23 03:00:00,0.0,0.0,0,15.7,59.9,89.0,56.8,273,77.7,2.45872
2021-06-23 04:00:00,0.0,0.0,0,16.0,58.6,95.0,57.2,289,76.9,1.654048
2021-06-23 05:00:00,0.0,0.0,9,16.1,57.7,99.0,57.4,263,76.1,1.162304
2021-06-23 06:00:00,0.0,0.0,174,17.0,59.3,99.0,59.0,219,75.3,0.67056
2021-06-23 07:00:00,0.01,0.0,510,17.6,64.5,85.0,59.8,265,74.6,1.56464
2021-06-23 08:00:00,0.01,0.0,896,16.6,69.0,68.0,58.2,299,74.2,1.296416
2021-06-23 09:00:00,0.02,0.0,1253,14.7,72.1,55.0,54.8,79,74.6,1.162304
2021-06-23 10:00:00,0.02,0.0,1548,15.1,74.9,51.0,55.6,12,75.8,1.296416
2021-06-23 11:00:00,0.03,0.0,1759,15.6,77.3,49.0,56.6,313,77.6,2.592832
2021-06-23 12:00:00,0.03,0.0,1875,15.8,79.4,46.0,56.8,319,79.6,2.90576
2021-06-23 13:00:00,0.03,0.0,1889,16.0,82.0,43.0,57.1,330,81.5,3.3975039999999996
2021-06-23 14:00:00,0.03,0.0,1813,15.8,83.4,41.0,56.9,325,83.0,4.604512000000001
2021-06-23 15:00:00,0.03,0.0,1641,14.9,83.6,38.0,55.3,298,84.1,4.872736
2021-06-23 16:00:00,0.03,0.0,1374,14.5,82.1,39.0,54.6,296,84.9,5.498592
2021-06-23 17:00:00,0.02,0.0,1022,14.4,80.0,41.0,54.3,295,85.2,5.409184
2021-06-23 18:00:00,0.01,0.0,633,14.2,77.7,44.0,53.8,274,85.3,5.006848
2021-06-23 19:00:00,0.01,0.0,264,14.0,74.9,47.0,53.5,282,85.2,4.24688
2021-06-23 20:00:00,0.0,0.0,32,13.7,70.7,53.0,52.9,276,84.8,3.3975039999999996
2021-06-23 21:00:00,0.0,0.0,0,13.3,68.2,57.0,52.2,260,84.1,2.68224
2021-06-23 22:00:00,0.0,0.0,0,13.3,66.3,60.0,52.2,268,83.1,4.02336
2021-06-23 23:00:00,0.0,0.0,0,13.7,64.1,67.0,52.9,276,82.1,2.414016
2021-06-24 01:00:00,0.0,0.0,0,15.3,60.3,86.0,56.0,358,80.2,0.9387840000000001
2021-06-24 02:00:00,0.0,0.0,0,16.7,59.5,96.0,58.3,309,79.2,1.743456
2021-06-24 03:00:00,0.0,0.0,0,16.6,59.8,94.0,58.2,275,78.3,2.2352
2021-06-24 04:00:00,0.0,0.0,0,16.6,59.5,96.0,58.3,267,77.5,2.324608
2021-06-24 05:00:00,0.0,0.0,8,16.7,59.3,97.0,58.4,259,76.7,2.592832
2021-06-24 06:00:00,0.0,0.0,167,17.1,60.5,95.0,59.1,248,76.0,2.2799039999999997
2021-06-24 07:00:00,0.01,0.0,502,17.3,64.0,85.0,59.5,262,75.4,2.45872
2021-06-24 08:00:00,0.01,0.0,894,17.2,67.1,76.0,59.3,248,75.1,2.995168
2021-06-24 09:00:00,0.02,0.0,1257,17.3,70.6,68.0,59.4,151,75.3,1.56464
2021-06-24 10:00:00,0.02,0.0,1551,17.0,74.0,59.0,58.9,317,76.2,1.56464
2021-06-24 11:00:00,0.02,0.0,1764,16.5,75.3,55.0,58.1,121,77.9,1.743456
2021-06-24 12:00:00,0.03,0.0,1883,13.7,78.3,41.0,52.9,254,80.0,1.654048
2021-06-24 13:00:00,0.03,0.0,1906,13.6,81.1,38.0,52.8,23,82.3,2.056384
2021-06-24 14:00:00,0.03,0.0,1828,14.4,82.2,38.0,54.3,321,84.0,5.051552
2021-06-24 15:00:00,0.03,0.0,1648,13.8,82.7,36.0,53.1,306,84.7,5.096256
2021-06-24 16:00:00,0.02,0.0,1382,12.7,83.9,32.0,50.9,236,85.8,3.3528
